Season,DayNum,WTeamID,WScore,LTeamID,LScore,WLoc,NumOT,WFGM,WFGA,WFGM3,WFGA3,WFTM,WFTA,WOR,WDR,WAst,WTO,WStl,WBlk,WPF,LFGM,LFGA,LFGM3,LFGA3,LFTM,LFTA,LOR,LDR,LAst,LTO,LStl,LBlk,LPF
2003,117,1150,58,1177,50,H,0,21,57,4,17,12,20,11,26,13,13,13,2,13,21,50,5,14,3,8,6,29,12,22,4,5,16
2003,117,1151,83,1441,75,A,0,27,56,8,22,21,31,10,23,11,12,10,1,21,22,52,9,28,22,28,9,24,9,16,7,5,23
2003,117,1158,73,1204,71,H,0,27,63,6,17,13,18,11,29,16,17,8,7,18,27,65,8,21,9,17,14,29,15,17,9,2,22
2003,117,1160,72,1124,59,A,0,31,67,2,12,8,12,20,30,11,13,3,8,17,22,58,9,30,6,11,10,18,13,10,7,6,14
2003,117,1169,70,1168,62,H,0,20,46,7,17,23,29,10,18,12,14,8,1,23,20,44,3,15,19,29,12,17,10,19,8,2,24
2003,117,1170,72,1286,52,H,0,29,62,7,14,7,12,15,22,15,11,9,5,19,18,48,6,11,10,19,12,21,14,19,3,4,14
2003,117,1171,70,1165,53,A,0,21,49,14,30,14,19,6,28,18,11,4,2,17,20,45,7,22,6,17,3,26,15,11,7,3,17
2003,117,1172,84,1440,49,H,0,29,57,12,27,14,23,17,33,22,18,4,1,18,17,54,4,20,11,14,5,18,8,14,9,3,24
2003,117,1173,69,1200,64,H,0,24,57,7,22,14,16,19,19,14,10,5,4,12,25,54,11,17,3,4,11,15,12,9,7,1,17
2003,117,1174,74,1406,69,A,0,24,67,6,23,20,30,15,28,17,12,14,6,21,23,59,3,13,20,27,12,32,16,19,8,8,22
2003,117,1175,70,1271,57,A,0,23,52,12,27,12,15,11,16,15,8,10,3,14,21,53,7,19,8,10,17,21,9,16,5,1,15
2003,117,1178,72,1156,55,H,0,25,48,2,9,20,28,8,25,16,6,8,4,20,17,51,7,22,14,20,9,16,10,12,1,2,21
2003,117,1189,70,1219,46,A,0,27,53,2,10,14,19,11,21,11,10,14,2,15,18,51,1,11,9,15,16,16,7,16,7,5,14
2003,117,1190,88,1111,78,H,0,32,71,3,9,21,30,13,40,16,21,11,7,28,25,74,6,25,22,34,16,33,12,17,8,6,24
2003,117,1191,54,1133,51,A,0,18,50,4,15,14,17,7,32,15,14,6,3,11,19,57,8,26,5,11,10,27,13,14,8,1,17
2003,117,1192,75,1384,73,H,0,28,59,9,24,10,15,10,21,13,15,7,2,14,30,60,5,12,8,13,12,24,13,18,9,3,20
2003,117,1193,69,1259,51,A,0,28,64,1,12,12,19,15,32,10,14,8,4,18,16,51,4,17,15,23,6,24,6,14,6,4,17
2003,117,1196,73,1120,70,A,0,25,53,8,16,15,22,7,24,20,14,11,0,18,26,60,10,26,8,12,12,22,17,15,8,7,17
2003,117,1197,73,1164,69,A,1,23,56,16,34,11,15,13,27,12,28,11,3,21,24,54,3,15,18,22,5,21,7,22,14,3,14
2003,117,1199,73,1438,59,H,0,24,52,11,25,14,23,10,22,13,16,9,4,11,22,62,8,24,7,13,18,21,11,18,7,2,21
2003,117,1201,107,1305,99,H,2,36,72,9,21,26,38,17,29,17,17,3,3,28,34,65,7,23,24,40,11,27,9,13,10,0,27
2003,117,1206,57,1180,55,A,0,21,54,4,13,11,20,12,33,11,16,3,0,17,21,57,7,22,6,11,4,27,17,7,8,6,19
2003,117,1209,64,1205,58,A,0,21,50,3,12,19,31,8,26,12,17,12,7,10,22,60,9,28,5,7,13,25,17,23,7,2,24
2003,117,1211,72,1360,69,A,0,27,65,10,25,8,17,16,23,12,12,11,5,26,19,47,8,18,23,31,8,31,12,17,5,3,21
2003,117,1212,68,1115,63,A,0,22,55,5,19,19,27,11,23,10,13,10,1,21,25,52,4,18,9,22,10,27,12,15,5,2,23
2003,117,1214,79,1299,63,H,0,27,51,6,18,19,24,11,27,17,21,8,3,19,23,54,5,15,12,20,9,14,14,18,9,1,17
2003,117,1217,66,1162,63,A,0,23,58,7,16,13,18,12,26,11,18,12,3,18,21,51,8,22,13,20,8,25,13,21,8,6,13
2003,117,1222,75,1395,57,H,0,30,63,7,24,8,12,11,32,25,9,4,4,14,21,61,7,29,8,15,12,26,13,10,5,1,17
2003,117,1225,52,1429,51,A,0,18,44,3,12,13,18,10,21,8,14,4,1,11,21,49,3,16,6,11,8,18,11,10,5,1,15
2003,117,1226,65,1186,63,A,0,24,45,4,10,13,18,5,18,11,18,8,0,22,19,43,5,14,20,28,8,18,14,17,6,0,17
2003,117,1227,73,1464,47,H,0,26,58,10,21,11,27,13,30,22,9,9,4,17,15,54,6,17,11,18,14,27,11,18,3,0,25
2003,117,1228,82,1276,79,A,0,27,56,10,24,18,22,8,20,21,7,5,3,14,27,56,11,23,14,17,10,22,17,13,3,2,13
2003,117,1229,80,1232,50,A,0,29,54,11,20,11,15,10,28,15,16,7,3,18,16,52,2,11,16,23,11,17,8,16,8,3,17
2003,117,1231,91,1234,88,H,1,28,55,10,24,25,29,10,20,18,14,6,5,20,32,60,3,17,21,28,12,19,12,10,7,2,26
2003,117,1237,67,1152,55,H,0,23,39,4,11,17,23,2,16,15,15,13,2,16,22,51,3,12,8,14,17,17,12,22,7,1,21
2003,117,1240,68,1144,56,A,0,23,50,7,18,15,25,11,20,17,22,17,3,22,18,44,4,14,16,26,12,21,9,28,9,2,17
2003,117,1242,79,1329,61,H,0,24,61,7,16,24,34,19,35,13,23,6,12,18,23,63,4,10,11,15,8,26,9,16,10,8,27
2003,117,1247,71,1182,66,H,0,18,59,7,19,28,36,19,17,12,13,12,2,18,25,50,4,17,12,15,9,25,11,20,7,5,27
2003,117,1257,82,1187,76,H,0,27,63,9,24,19,25,14,21,12,12,9,2,23,25,51,5,10,21,30,13,25,14,23,5,2,23
2003,117,1261,88,1397,67,A,0,30,55,17,27,11,14,4,20,27,6,6,4,15,25,52,9,21,8,12,8,23,19,15,0,3,17
2003,117,1266,98,1412,87,H,0,29,50,7,18,33,37,12,22,23,21,7,4,23,31,63,10,25,15,20,11,11,17,16,14,0,26
2003,117,1272,67,1153,48,H,0,23,52,5,17,16,25,11,30,15,8,2,11,18,15,61,5,20,13,16,14,25,9,5,2,4,20
2003,117,1273,101,1391,84,H,0,36,61,10,22,19,25,9,29,28,22,7,2,18,30,66,8,24,16,22,10,18,14,17,12,3,23
2003,117,1277,69,1345,61,H,0,20,46,3,7,26,29,10,28,13,15,5,5,22,18,49,3,15,22,27,6,17,10,10,11,1,25
2003,117,1281,77,1243,70,A,0,26,54,8,20,17,20,5,23,14,9,7,3,21,24,51,5,11,17,26,8,25,15,14,7,0,15
2003,117,1282,83,1442,79,H,0,30,61,16,32,7,11,7,21,19,8,5,2,13,29,58,8,15,13,17,11,27,22,12,5,1,13
2003,117,1288,59,1126,55,H,0,21,60,7,17,10,13,14,30,9,18,5,4,22,17,53,5,16,16,26,11,24,4,14,11,4,18
2003,117,1289,72,1410,71,H,0,23,51,9,19,17,27,10,30,16,9,4,3,19,25,56,9,23,12,24,10,23,13,7,2,3,23
2003,117,1290,85,1238,78,H,0,27,64,11,25,20,33,22,29,19,10,14,2,14,31,66,8,17,8,13,11,28,15,17,5,2,20
2003,117,1291,60,1148,56,H,0,24,64,6,25,6,9,13,12,10,8,14,2,9,21,45,5,11,9,10,13,27,7,25,2,2,13
2003,117,1293,80,1404,59,A,0,30,58,12,28,8,15,11,30,10,17,6,0,15,23,57,4,15,9,17,9,20,13,11,14,1,16
2003,117,1296,85,1405,75,H,0,30,57,7,15,18,26,13,26,14,15,7,5,17,26,56,12,31,11,18,7,18,17,14,9,2,19
2003,117,1298,62,1119,56,H,0,21,46,8,20,12,22,12,22,16,16,4,4,19,20,51,5,15,11,16,12,18,16,15,8,2,22
2003,117,1304,69,1235,63,H,0,28,65,3,12,10,16,20,29,12,11,4,6,13,26,66,5,20,6,9,13,22,7,10,7,8,20
2003,117,1307,76,1428,69,H,0,16,42,4,16,40,53,10,25,9,9,9,2,14,25,67,12,40,7,7,17,24,14,13,3,2,34
2003,117,1308,80,1317,66,H,0,25,52,1,11,29,37,12,21,11,8,12,2,15,24,52,6,13,12,16,10,21,9,18,5,2,27
2003,117,1313,63,1354,61,H,0,20,54,6,19,17,29,13,22,10,20,16,0,24,19,51,4,12,19,25,14,28,12,26,4,4,19
2003,117,1314,67,1210,66,H,0,23,49,5,18,16,23,5,17,11,12,9,3,16,28,56,4,11,6,10,14,24,17,19,7,5,19
2003,117,1319,69,1285,59,H,0,22,48,8,22,17,22,3,30,14,9,3,3,17,19,59,11,23,10,21,15,26,6,9,3,3,18
2003,117,1320,59,1179,48,H,0,22,51,5,17,10,18,9,21,7,16,6,1,12,17,43,6,12,8,10,5,26,9,23,4,1,17
2003,117,1321,85,1336,79,H,2,27,57,4,18,27,45,15,30,22,16,9,2,20,30,72,5,17,14,21,17,27,11,17,8,2,32
2003,117,1324,92,1381,77,H,0,29,56,9,22,25,29,10,21,15,10,7,7,18,28,60,4,16,17,18,10,17,9,13,5,0,23
2003,117,1325,70,1267,65,H,0,21,40,4,12,24,32,6,26,9,16,5,4,12,27,58,3,15,8,12,8,18,9,11,8,2,24
2003,117,1328,69,1401,64,A,0,24,49,9,17,12,16,8,27,22,16,2,2,21,22,54,7,21,13,18,9,19,17,12,8,4,18
2003,117,1330,77,1220,46,H,0,28,56,12,25,9,14,8,28,17,12,15,2,25,12,48,6,23,16,29,15,24,8,21,3,2,20
2003,117,1331,89,1434,75,H,0,29,48,8,17,23,31,7,31,20,15,4,6,21,24,65,6,20,21,29,16,16,12,10,7,4,26
2003,117,1332,79,1417,48,H,0,27,57,14,24,11,11,6,36,22,19,5,4,24,14,57,2,14,18,30,13,23,5,14,6,0,13
2003,117,1333,61,1425,60,H,0,20,50,3,12,18,29,6,31,11,20,8,1,15,23,65,4,17,10,13,13,31,9,20,15,1,27
2003,117,1334,77,1415,65,H,0,28,67,4,18,17,23,24,29,14,13,6,4,21,17,56,7,23,24,29,13,21,11,11,6,6,23
2003,117,1335,80,1463,75,A,0,28,55,9,19,15,19,10,22,14,13,3,4,21,27,52,6,15,15,19,5,20,20,14,6,4,21
2003,117,1339,75,1365,63,A,0,23,46,9,20,20,26,1,25,16,8,6,2,12,25,60,7,26,6,9,11,26,17,13,5,0,21
2003,117,1341,60,1106,54,A,0,22,51,0,4,16,25,10,29,6,11,8,1,19,19,52,9,25,7,12,8,22,9,16,6,4,17
2003,117,1349,75,1218,58,H,0,28,53,3,8,16,22,12,29,19,17,5,3,18,21,59,5,20,11,14,10,18,14,13,11,2,17
2003,117,1352,69,1284,59,A,0,23,47,10,23,13,16,5,19,13,11,8,3,15,23,47,7,16,6,10,7,20,17,15,4,0,15
2003,117,1353,95,1323,82,H,0,35,65,11,18,14,18,13,23,20,13,5,8,20,23,61,8,27,28,36,17,18,11,11,5,3,17
2003,117,1356,70,1166,62,H,0,27,59,6,17,10,15,14,21,14,10,11,0,16,24,55,4,15,10,14,12,19,12,14,4,3,15
2003,117,1357,79,1254,73,A,0,31,63,7,14,10,15,5,25,23,16,13,3,21,25,63,4,22,19,23,14,30,11,22,10,2,20
2003,117,1358,83,1322,72,A,0,27,49,4,10,25,33,8,26,12,15,7,5,25,24,58,4,14,20,33,18,17,11,17,8,2,26
2003,117,1361,86,1461,73,A,0,26,50,8,15,26,42,7,29,10,12,7,4,25,24,67,7,28,18,27,19,25,11,12,7,3,26
2003,117,1362,90,1337,82,A,0,31,57,8,19,20,21,10,21,11,11,6,0,20,30,59,8,20,14,18,11,17,10,10,5,2,18
2003,117,1364,67,1414,51,H,0,25,51,7,15,10,14,7,28,12,12,5,2,16,17,57,6,26,11,19,15,24,9,13,4,3,20
2003,117,1368,81,1270,78,A,0,25,54,7,18,24,35,11,24,8,15,10,0,21,28,62,5,20,17,23,14,25,8,16,7,4,27
2003,117,1369,89,1398,82,A,0,29,72,7,16,24,28,19,25,17,13,8,3,20,29,64,5,18,19,29,15,26,14,18,6,8,22
2003,117,1371,56,1452,53,H,0,18,57,7,15,13,15,13,22,12,12,7,2,15,21,48,6,17,5,11,8,25,16,16,6,6,14
2003,117,1373,100,1389,69,H,0,31,63,5,15,33,49,19,34,20,16,8,5,17,25,69,6,23,13,21,13,20,13,14,10,5,36
2003,117,1374,65,1431,43,A,0,23,53,7,22,12,19,14,28,8,17,8,6,16,15,50,4,20,9,14,11,21,8,18,6,3,18
2003,117,1375,61,1309,58,H,0,25,58,7,18,4,9,6,17,14,6,8,5,15,25,49,4,9,4,11,12,31,14,17,1,2,12
2003,117,1376,76,1435,64,H,0,27,56,6,23,16,20,4,22,20,8,11,2,14,23,53,8,23,10,15,11,26,15,20,5,1,21
2003,117,1379,70,1378,62,H,0,25,55,5,13,15,28,14,24,15,19,6,3,22,21,50,6,17,14,24,11,24,11,19,15,2,22
2003,117,1383,96,1447,84,H,0,32,62,13,29,19,26,17,23,19,17,10,1,21,29,65,8,28,18,22,16,16,19,16,8,4,20
2003,117,1386,75,1350,59,H,0,24,47,7,20,20,27,9,22,15,12,8,3,18,19,43,7,13,14,21,5,17,12,12,6,2,21
2003,117,1387,76,1408,74,H,2,24,60,8,22,20,29,13,22,13,10,6,3,18,26,57,4,16,18,24,12,29,12,13,4,3,21
2003,117,1388,67,1258,62,A,0,20,43,4,10,23,27,8,28,10,21,9,5,20,23,56,3,7,13,22,11,18,12,15,14,5,24
2003,117,1393,93,1207,84,A,1,30,78,5,21,28,41,24,36,7,13,5,11,26,26,72,6,15,26,34,13,30,20,10,5,10,31
2003,117,1394,72,1127,68,H,0,24,61,1,4,23,29,17,26,10,14,4,2,18,23,55,9,28,13,17,8,24,16,14,5,5,23
2003,117,1396,78,1382,77,H,0,30,63,8,22,10,19,11,24,11,6,9,1,17,28,63,13,33,8,13,13,26,20,12,4,2,19
2003,117,1399,97,1183,84,H,0,30,61,12,24,25,37,19,24,20,12,4,3,21,27,55,9,21,21,27,7,18,16,10,3,1,26
2003,117,1400,76,1403,71,A,1,24,57,5,13,23,27,14,24,14,11,2,4,17,29,68,4,13,9,18,19,21,18,8,8,2,20
2003,117,1402,60,1372,58,H,0,20,44,8,23,12,16,11,15,11,19,11,4,17,22,47,2,10,12,12,10,14,11,17,8,1,14
2003,117,1407,94,1239,72,H,0,35,77,17,40,7,9,19,23,22,15,12,2,16,27,63,3,22,15,18,14,25,13,22,10,7,15
2003,117,1409,74,1363,53,H,0,25,49,9,17,15,17,11,35,20,21,6,9,16,18,58,6,20,11,20,9,14,7,8,12,0,18
2003,117,1416,82,1194,75,A,0,26,57,6,15,24,28,13,26,18,20,11,4,13,29,64,7,16,10,15,11,21,19,17,11,4,22
2003,117,1419,80,1249,52,H,0,24,59,6,18,26,36,14,28,13,14,19,4,15,15,50,5,21,17,20,8,27,8,26,8,9,24
2003,117,1420,80,1346,58,H,0,28,57,3,10,21,36,21,33,12,15,6,8,23,20,62,3,17,15,25,17,14,14,11,4,2,26
2003,117,1423,80,1433,63,H,0,28,58,8,17,16,20,7,19,17,8,12,2,20,23,52,5,18,12,18,14,26,11,20,5,3,18
2003,117,1424,73,1161,67,A,0,27,58,1,6,18,26,16,21,8,10,11,3,17,26,54,5,16,10,17,11,21,15,16,1,3,19
2003,117,1426,68,1427,60,A,0,23,52,3,7,19,21,16,23,16,14,4,7,17,21,60,7,23,11,16,18,13,9,12,7,1,19
2003,117,1439,88,1437,63,H,0,29,62,11,27,19,29,16,34,19,18,6,4,14,25,72,6,31,7,8,12,22,9,15,10,4,25
2003,117,1443,89,1292,75,H,0,28,56,8,16,25,34,12,22,13,14,8,3,24,28,58,2,16,17,26,14,20,9,20,5,4,25
2003,117,1444,86,1123,74,H,0,30,64,8,20,18,32,13,30,18,10,6,2,21,30,69,5,14,9,13,11,28,10,13,4,2,27
2003,117,1448,80,1155,68,H,0,19,45,9,21,33,49,13,36,14,18,3,3,18,26,80,5,18,11,20,23,21,9,6,12,4,28
2003,117,1450,98,1449,76,H,0,35,64,12,23,16,20,10,27,19,8,4,3,20,28,64,4,16,16,28,14,21,10,7,3,2,20
2003,117,1451,83,1340,73,A,0,29,58,7,17,18,24,14,24,21,15,8,0,22,24,49,4,10,21,27,5,18,10,15,6,5,20
2003,117,1455,71,1283,65,A,0,22,44,8,18,19,28,8,20,15,14,4,2,22,24,56,6,16,11,18,15,18,8,17,6,4,24
2003,117,1456,75,1241,72,H,0,24,44,8,22,19,26,7,22,11,13,5,5,13,30,61,7,24,5,8,9,15,15,8,5,0,20
2003,117,1457,76,1421,65,A,0,25,55,5,17,21,34,13,19,14,17,14,4,23,19,49,4,17,23,26,13,21,10,25,9,3,27
2003,117,1459,75,1154,63,H,0,26,53,10,25,13,19,12,29,15,17,5,6,21,22,59,4,17,15,21,13,19,11,13,6,0,17
2003,117,1460,77,1453,74,H,0,25,52,10,20,17,22,7,20,15,12,6,4,17,28,64,9,21,9,14,19,24,14,14,1,1,20
2003,117,1462,71,1203,70,H,0,28,57,7,16,8,16,13,24,20,18,6,6,22,25,59,7,15,13,23,13,16,13,15,10,3,20
2003,118,1104,86,1279,63,H,0,31,53,8,21,16,24,7,23,18,9,6,5,14,24,53,10,25,5,6,7,20,14,17,4,0,24
2003,118,1131,76,1318,65,A,0,25,54,7,20,19,24,11,24,11,11,8,5,14,23,56,6,23,13,18,13,19,11,14,7,4,21
2003,118,1143,80,1113,72,H,0,27,54,9,17,17,23,11,19,18,9,1,3,21,25,52,5,12,17,25,9,19,17,9,4,0,22
2003,118,1145,84,1351,74,H,0,28,51,6,13,22,29,6,25,23,11,10,2,18,26,57,9,21,13,20,11,20,14,14,5,0,21
2003,118,1159,64,1137,56,A,0,21,49,5,15,17,22,8,25,12,15,8,0,23,18,48,4,15,16,29,11,22,12,17,5,2,18
2003,118,1216,70,1263,58,H,0,25,63,5,17,15,24,23,18,11,8,5,0,13,21,47,7,19,9,16,11,17,10,15,5,6,21
2003,118,1221,72,1250,64,A,0,23,47,8,13,18,22,7,26,12,14,5,2,16,25,60,4,18,10,14,13,20,12,12,9,3,21
2003,118,1246,74,1208,66,A,0,22,54,2,9,28,38,17,33,10,16,6,4,19,24,64,4,16,14,21,10,22,11,10,8,3,26
2003,118,1264,69,1233,58,H,0,22,51,3,13,22,27,7,24,8,22,16,6,26,18,49,5,11,17,25,11,24,9,27,11,2,21
2003,118,1268,68,1301,65,A,0,25,56,5,13,13,21,13,24,13,10,8,3,19,21,53,9,27,14,18,10,21,12,12,4,1,15
2003,118,1306,62,1392,55,A,0,20,41,6,15,16,28,8,33,8,20,1,2,16,23,64,1,16,8,15,11,19,9,7,10,5,22
2003,118,1310,88,1265,87,H,0,30,56,11,21,17,25,15,21,20,17,8,2,14,30,60,12,25,15,16,10,15,16,12,6,2,18
2003,118,1338,71,1163,67,H,0,26,56,3,15,16,26,15,18,19,10,9,1,15,26,51,4,11,11,13,8,19,11,16,6,5,18
2003,118,1348,65,1269,58,H,0,22,55,4,15,17,26,14,27,11,13,8,0,17,20,54,7,28,11,14,8,21,16,13,4,5,23
2003,118,1385,72,1181,71,H,0,24,62,3,6,21,34,21,20,7,8,9,3,22,24,45,7,16,16,29,11,23,10,16,1,5,24
2003,118,1436,69,1107,60,H,0,30,64,5,18,4,13,13,31,20,11,4,3,12,24,55,11,25,1,6,3,26,13,13,6,1,16
2003,118,1458,69,1278,61,A,0,21,39,9,21,18,21,4,21,13,14,6,2,11,26,49,8,17,1,5,5,17,18,13,6,3,15
2003,119,1106,68,1411,64,H,0,20,43,8,19,20,26,5,22,14,15,10,4,20,18,47,4,20,24,36,13,19,9,14,9,2,21
2003,119,1115,52,1238,50,H,0,17,44,3,12,15,24,11,28,9,28,8,3,25,12,48,1,16,25,35,13,22,8,16,18,2,22
2003,119,1117,85,1198,65,H,0,29,54,11,24,16,19,11,20,13,10,3,1,25,19,47,5,14,22,32,12,16,5,10,3,3,19
2003,119,1133,77,1179,67,A,0,26,58,6,15,19,21,12,19,13,6,8,0,23,21,45,7,24,18,25,7,21,10,11,0,1,19
2003,119,1140,91,1307,81,A,0,30,55,5,17,26,28,9,25,22,8,5,1,20,25,59,6,19,25,30,12,18,10,8,3,1,19
2003,119,1161,102,1361,89,H,0,34,55,8,14,26,34,12,19,27,12,8,3,22,31,56,7,15,20,30,11,14,12,14,6,4,28
2003,119,1164,70,1126,65,H,0,23,50,6,13,18,22,10,23,10,16,7,3,15,24,61,10,24,7,10,15,19,14,15,7,3,21
2003,119,1166,86,1455,60,H,0,30,62,8,21,18,25,8,25,18,13,9,7,22,18,56,3,17,21,26,16,27,11,25,8,1,20
2003,119,1175,59,1224,56,A,0,19,47,5,17,16,25,11,23,12,12,2,3,19,16,46,3,15,21,30,11,22,11,10,4,2,22
2003,119,1185,88,1138,78,H,0,26,49,2,8,34,56,9,33,15,20,8,4,22,29,82,3,26,17,23,25,29,11,17,11,2,41
2003,119,1191,77,1232,69,H,0,24,48,7,14,22,33,12,24,16,14,4,4,14,22,56,11,23,14,19,12,18,15,13,7,4,24
2003,119,1197,69,1288,56,A,0,27,58,7,19,8,17,14,25,2,15,8,2,19,20,52,5,17,11,19,11,20,5,16,4,1,19
2003,119,1207,69,1452,67,A,0,24,55,5,13,16,21,13,26,15,13,6,6,15,23,60,7,28,14,19,13,20,16,9,7,5,18
2003,119,1212,99,1290,92,A,0,34,61,10,17,21,28,20,26,17,17,8,0,16,33,73,18,43,8,13,19,14,24,12,10,5,20
2003,119,1242,65,1403,56,A,0,29,52,2,9,5,10,9,21,11,11,6,5,14,22,52,3,8,9,12,10,17,17,11,4,2,13
2003,119,1283,52,1320,51,H,0,20,52,2,12,10,16,14,22,8,13,9,4,15,16,45,9,24,10,15,10,21,10,16,7,1,17
2003,119,1284,68,1192,59,H,1,23,55,3,19,19,27,11,30,15,13,11,4,17,21,61,6,31,11,16,14,27,11,15,4,3,23
2003,119,1299,61,1313,54,A,0,22,49,7,14,10,20,10,24,14,18,6,3,14,18,55,4,24,14,21,12,24,10,14,11,8,18
2003,119,1341,76,1105,75,A,0,24,57,4,7,24,30,13,36,11,23,5,3,28,21,68,13,29,20,29,17,24,18,14,4,3,21
2003,119,1354,78,1214,73,A,0,24,56,5,15,25,38,14,26,9,20,14,4,22,26,62,6,15,15,26,17,25,15,21,10,5,26
2003,119,1356,78,1229,62,A,0,28,60,4,16,18,19,10,22,13,7,12,4,18,21,48,9,14,11,19,9,23,11,17,2,1,17
2003,119,1380,77,1289,49,H,0,29,63,2,11,17,29,16,25,18,9,10,5,18,17,44,2,11,13,23,6,24,7,19,5,2,23
2003,119,1423,60,1456,49,H,0,21,63,9,32,9,13,13,27,15,3,10,2,12,18,48,5,21,8,10,5,32,12,13,3,4,17
2003,119,1428,57,1102,52,A,0,18,32,4,8,17,19,5,19,8,15,1,0,18,18,34,2,9,14,19,1,10,9,8,8,1,22
2003,119,1461,69,1424,66,H,0,25,49,5,13,14,19,7,23,16,14,5,3,19,26,60,3,9,11,16,14,21,10,13,9,0,21
2003,120,1122,83,1184,80,H,0,28,54,7,13,20,35,11,22,12,12,6,3,24,28,52,5,11,19,33,10,24,12,14,6,6,30
2003,120,1130,92,1437,84,H,0,30,64,8,24,24,32,20,25,16,18,5,3,18,32,63,5,19,15,21,9,19,14,12,9,2,25
2003,120,1178,78,1460,61,H,0,33,62,3,10,9,12,14,22,15,10,5,3,19,21,49,3,18,16,24,7,18,4,10,3,1,16
2003,120,1208,82,1196,81,H,0,34,66,6,23,8,11,13,19,25,7,4,5,15,29,58,7,21,16,20,13,20,18,9,3,3,15
2003,120,1231,74,1278,70,H,0,22,60,13,23,17,22,20,25,18,15,4,4,12,29,67,8,27,4,7,16,21,17,10,8,5,18
2003,120,1251,63,1157,61,H,1,25,55,4,14,9,18,14,18,13,16,13,3,16,23,53,5,14,10,13,14,22,10,21,7,1,21
2003,120,1260,69,1156,57,H,0,25,63,1,14,18,25,19,27,13,12,9,3,21,21,46,7,20,8,18,6,24,18,19,6,6,22
2003,120,1287,91,1369,84,H,0,33,62,6,15,19,28,13,21,15,8,7,2,9,33,60,12,20,6,7,7,22,17,11,3,3,23
2003,120,1293,74,1183,63,H,0,26,56,6,17,16,20,10,25,11,11,6,3,16,21,54,7,18,14,18,10,22,9,12,4,2,22
2003,120,1328,76,1304,51,H,0,27,62,8,19,14,17,12,28,19,12,7,7,15,21,53,1,12,8,16,10,26,7,20,5,2,17
2003,120,1347,65,1149,62,A,0,21,45,6,16,17,26,7,25,10,15,9,2,14,24,62,10,28,4,7,16,21,9,14,9,2,19
2003,120,1393,92,1323,88,A,0,41,73,5,11,5,8,9,31,18,11,5,4,17,31,71,12,34,14,19,12,25,25,10,6,7,13
2003,120,1399,76,1404,62,H,0,23,52,5,21,25,29,16,23,14,17,8,3,17,23,55,6,21,10,13,10,15,16,15,6,0,27
2003,120,1400,74,1243,60,H,0,26,67,6,17,16,24,24,26,13,10,2,6,16,27,58,3,13,3,9,10,20,7,10,5,1,18
2003,120,1421,68,1189,66,A,1,29,65,6,19,4,5,14,25,10,19,10,4,16,23,58,8,19,12,15,12,24,12,20,10,6,14
2003,120,1457,80,1219,64,H,0,24,54,7,17,25,35,11,26,13,10,8,3,18,24,62,2,16,14,20,13,24,8,12,4,3,21
2003,120,1464,65,1453,61,A,0,24,64,9,16,8,17,27,18,9,13,4,9,23,17,54,3,12,24,26,19,16,7,13,5,9,18
2003,121,1103,79,1267,71,H,0,27,50,4,14,21,26,7,16,20,13,13,2,13,28,53,6,20,9,11,9,18,19,21,6,1,24
2003,121,1104,82,1376,59,H,0,29,58,9,22,15,23,13,32,15,14,6,2,14,23,59,3,21,10,15,5,21,11,10,6,3,18
2003,121,1111,73,1154,63,N,0,22,54,6,16,23,37,15,29,11,17,11,4,18,23,57,7,21,10,16,9,23,13,18,10,1,25
2003,121,1120,69,1116,54,H,0,22,54,6,20,19,29,9,26,16,11,9,6,17,19,58,4,22,12,20,15,27,6,15,9,2,20
2003,121,1141,73,1296,57,H,0,23,51,8,19,19,21,10,20,15,15,8,6,13,21,48,7,16,8,11,9,19,7,22,5,1,20
2003,121,1153,87,1412,70,H,0,25,59,8,23,29,33,11,28,17,17,8,4,17,26,57,6,12,12,20,7,25,11,18,4,2,26
2003,121,1160,68,1329,56,H,0,24,64,4,13,16,29,21,25,13,11,4,7,19,19,59,3,7,15,25,21,24,7,14,4,1,26
2003,121,1177,79,1257,76,H,1,26,59,3,9,24,30,15,33,11,25,7,2,20,28,66,9,31,11,16,8,20,21,14,13,6,29
2003,121,1204,89,1441,81,N,0,29,59,6,19,25,38,16,20,19,13,9,7,23,27,62,8,18,19,27,18,21,13,17,6,0,29
2003,121,1210,90,1438,73,A,0,35,64,4,16,16,23,11,26,18,12,10,8,24,27,67,6,17,13,23,19,24,15,17,8,4,24
2003,121,1235,71,1281,55,H,0,25,53,7,18,14,24,12,27,18,9,4,3,21,16,48,6,22,17,26,11,20,11,12,3,6,22
2003,121,1246,106,1435,44,H,0,43,82,10,21,10,16,18,38,21,9,11,4,15,19,62,4,16,2,9,9,25,11,23,4,2,16
2003,121,1261,77,1279,64,A,0,24,44,6,13,23,36,8,28,12,11,4,5,17,21,54,9,25,13,18,7,18,17,10,4,0,23
2003,121,1274,79,1439,71,A,0,29,55,4,11,17,27,11,22,15,11,4,5,15,25,64,7,14,14,22,17,19,12,11,7,4,20
2003,121,1276,78,1336,62,A,0,30,50,9,17,9,13,6,26,17,10,6,4,13,22,58,8,21,10,14,13,15,12,10,6,1,10
2003,121,1277,82,1234,54,H,0,35,62,6,11,6,11,9,24,20,12,14,7,20,18,50,4,15,14,19,12,22,12,19,3,2,15
