,Score,FGM,FGA,FGM3,FGA3,FTM,FTA,OR,DR,AST,TO,STL,BLK,PF,Games
1384_2010,62.5,21.1,50.766666666666666,6.766666666666667,18.366666666666667,13.533333333333333,18.5,9.966666666666667,20.766666666666666,12.866666666666667,10.366666666666667,5.8,2.533333333333333,20.1,30
1384_2011,65.23333333333333,22.8,52.93333333333333,5.666666666666667,17.033333333333335,13.966666666666667,19.2,9.7,21.966666666666665,13.4,9.266666666666667,5.6,3.066666666666667,21.5,30
1384_2012,60.793103448275865,22.482758620689655,49.03448275862069,4.655172413793103,13.827586206896552,11.172413793103448,17.103448275862068,8.448275862068966,19.620689655172413,12.517241379310345,9.241379310344827,6.482758620689655,2.7586206896551726,17.344827586206897,29
1384_2013,62.206896551724135,21.82758620689655,52.6551724137931,7.137931034482759,20.482758620689655,11.413793103448276,16.620689655172413,9.206896551724139,20.517241379310345,12.551724137931034,8.655172413793103,5.551724137931035,2.1379310344827585,18.517241379310345,29
1384_2014,61.806451612903224,21.774193548387096,53.193548387096776,7.096774193548387,22.193548387096776,11.161290322580646,17.387096774193548,9.03225806451613,21.096774193548388,11.64516129032258,7.161290322580645,5.67741935483871,2.7419354838709675,15.516129032258064,31
1384_2015,63.166666666666664,22.033333333333335,50.86666666666667,6.966666666666667,20.866666666666667,12.133333333333333,18.0,8.233333333333333,22.233333333333334,11.6,8.966666666666667,6.7,2.4,15.866666666666667,30
1384_2016,69.20689655172414,23.517241379310345,56.10344827586207,7.137931034482759,19.93103448275862,15.03448275862069,21.586206896551722,11.310344827586206,24.551724137931036,11.655172413793103,8.137931034482758,4.379310344827586,3.0344827586206895,17.03448275862069,29
1384_2017,74.2258064516129,26.967741935483872,58.83870967741935,7.612903225806452,20.193548387096776,12.67741935483871,18.06451612903226,10.741935483870968,25.612903225806452,13.0,10.451612903225806,6.67741935483871,3.903225806451613,16.35483870967742,31
1384_2018,77.85714285714286,27.357142857142858,58.67857142857143,7.928571428571429,21.5,15.214285714285714,19.642857142857142,8.678571428571429,24.428571428571427,13.035714285714286,8.607142857142858,6.5,2.25,15.964285714285714,28
1384_2019,74.53333333333333,25.866666666666667,60.7,7.666666666666667,21.8,15.133333333333333,21.366666666666667,12.866666666666667,24.266666666666666,11.9,8.866666666666667,6.433333333333334,2.9,18.266666666666666,30
1384_2020,76.45161290322581,27.64516129032258,60.0,6.451612903225806,17.903225806451612,14.709677419354838,19.580645161290324,11.419354838709678,24.967741935483872,11.483870967741936,10.35483870967742,6.774193548387097,2.6774193548387095,16.612903225806452,31
1384_2021,68.86363636363636,24.59090909090909,57.5,5.863636363636363,18.954545454545453,13.818181818181818,19.363636363636363,8.590909090909092,23.818181818181817,12.863636363636363,8.590909090909092,5.7272727272727275,2.1363636363636362,6.045454545454546,22
1384_2022,67.51724137931035,25.06896551724138,59.758620689655174,5.896551724137931,18.724137931034484,11.482758620689655,17.79310344827586,9.89655172413793,22.517241379310345,12.551724137931034,8.413793103448276,6.448275862068965,2.586206896551724,14.931034482758621,29
1385_2003,71.37931034482759,25.551724137931036,63.0,5.793103448275862,18.24137931034483,14.482758620689655,21.79310344827586,16.79310344827586,21.03448275862069,11.827586206896552,9.931034482758621,9.655172413793103,4.413793103448276,19.862068965517242,29
1385_2004,61.96296296296296,23.62962962962963,59.55555555555556,4.444444444444445,14.11111111111111,10.25925925925926,16.0,14.851851851851851,22.0,10.74074074074074,9.703703703703704,8.037037037037036,4.333333333333333,17.88888888888889,27
1385_2005,64.37037037037037,24.0,55.77777777777778,4.148148148148148,13.25925925925926,12.222222222222221,18.22222222222222,13.555555555555555,22.296296296296298,12.296296296296296,11.925925925925926,8.222222222222221,4.111111111111111,19.185185185185187,27
1385_2006,59.96296296296296,21.85185185185185,52.81481481481482,3.4444444444444446,12.925925925925926,12.814814814814815,19.51851851851852,13.74074074074074,24.37037037037037,13.037037037037036,11.814814814814815,7.037037037037037,3.925925925925926,19.37037037037037,27
1385_2007,63.83870967741935,21.806451612903224,53.29032258064516,6.935483870967742,20.258064516129032,13.290322580645162,18.387096774193548,10.903225806451612,23.096774193548388,13.516129032258064,10.161290322580646,5.645161290322581,3.5483870967741935,17.129032258064516,31
1385_2008,62.13333333333333,22.166666666666668,54.166666666666664,5.233333333333333,15.733333333333333,12.566666666666666,18.966666666666665,11.633333333333333,22.8,11.7,10.4,6.466666666666667,3.1333333333333333,19.566666666666666,30
1385_2009,65.84848484848484,24.03030303030303,56.484848484848484,4.151515151515151,13.727272727272727,13.636363636363637,20.96969696969697,13.757575757575758,22.90909090909091,11.909090909090908,10.575757575757576,7.303030303030303,3.484848484848485,17.939393939393938,33
1385_2010,67.1875,24.75,58.28125,5.59375,16.96875,12.09375,18.59375,13.0,24.0,12.84375,9.65625,6.71875,3.71875,18.4375,32
1385_2011,70.0625,24.375,53.59375,4.25,12.875,17.0625,24.0,10.90625,21.84375,12.75,10.40625,8.0,2.8125,18.875,32
1385_2012,66.53125,23.65625,56.34375,4.0625,14.40625,15.15625,22.28125,12.5,21.78125,10.78125,9.625,7.96875,3.71875,16.65625,32
1385_2013,65.3225806451613,25.032258064516128,60.16129032258065,3.7096774193548385,13.516129032258064,11.548387096774194,18.032258064516128,11.741935483870968,24.838709677419356,12.290322580645162,8.870967741935484,6.612903225806452,7.419354838709677,16.483870967741936,31
1385_2014,72.65625,26.1875,58.4375,4.625,13.53125,15.65625,22.40625,11.25,25.4375,13.0625,9.09375,6.8125,7.59375,18.84375,32
1385_2015,70.48387096774194,25.06451612903226,56.96774193548387,6.096774193548387,17.387096774193548,14.258064516129032,20.64516129032258,10.0,24.967741935483872,12.35483870967742,8.67741935483871,7.483870967741935,6.580645161290323,17.548387096774192,31
1385_2016,66.90322580645162,23.29032258064516,58.25806451612903,6.32258064516129,19.774193548387096,14.0,22.161290322580644,10.870967741935484,24.903225806451612,12.806451612903226,10.03225806451613,6.290322580645161,5.580645161290323,21.419354838709676,31
1385_2017,76.78787878787878,26.242424242424242,60.60606060606061,8.424242424242424,23.12121212121212,15.878787878787879,21.939393939393938,10.212121212121213,24.21212121212121,13.515151515151516,9.090909090909092,6.787878787878788,5.96969696969697,20.848484848484848,33
1385_2018,73.15625,26.1875,60.4375,7.125,21.375,13.65625,18.375,8.6875,24.65625,12.78125,8.90625,8.46875,5.1875,18.78125,32
1385_2019,77.51515151515152,27.939393939393938,61.54545454545455,8.515151515151516,23.575757575757574,13.121212121212121,18.09090909090909,7.636363636363637,24.90909090909091,14.030303030303031,8.545454545454545,8.818181818181818,3.3333333333333335,19.060606060606062,33
1385_2020,74.59375,27.03125,66.0625,6.625,20.65625,13.90625,19.78125,12.65625,26.03125,14.6875,8.75,10.0,3.96875,18.84375,32
1385_2021,78.96296296296296,28.85185185185185,64.5925925925926,7.407407407407407,21.48148148148148,13.851851851851851,18.48148148148148,9.296296296296296,23.14814814814815,16.296296296296298,10.296296296296296,9.074074074074074,3.888888888888889,4.0,27
1385_2022,79.59375,30.28125,66.78125,7.25,21.625,11.78125,17.40625,10.28125,24.65625,18.75,9.0625,8.84375,5.46875,17.875,32
1386_2003,70.62068965517241,24.24137931034483,54.41379310344828,8.03448275862069,21.862068965517242,14.10344827586207,20.655172413793103,11.172413793103448,24.137931034482758,14.0,11.413793103448276,7.206896551724138,5.551724137931035,18.75862068965517,29
1386_2004,77.78571428571429,27.178571428571427,56.785714285714285,9.75,23.964285714285715,13.678571428571429,19.464285714285715,9.678571428571429,23.25,16.535714285714285,11.535714285714286,9.142857142857142,3.5714285714285716,17.035714285714285,28
1386_2005,64.43333333333334,21.6,49.93333333333333,7.8,20.8,13.433333333333334,20.933333333333334,11.066666666666666,23.4,14.533333333333333,10.566666666666666,5.566666666666666,5.1,17.166666666666668,30
1386_2006,65.6774193548387,21.451612903225808,49.87096774193548,7.096774193548387,19.612903225806452,15.67741935483871,19.774193548387096,9.35483870967742,22.870967741935484,13.612903225806452,10.419354838709678,5.548387096774194,4.0,18.741935483870968,31
1386_2007,67.3225806451613,23.322580645161292,50.45161290322581,5.580645161290323,14.838709677419354,15.096774193548388,20.903225806451612,11.64516129032258,21.741935483870968,13.225806451612904,11.483870967741936,5.806451612903226,3.870967741935484,17.580645161290324,31
1386_2008,73.33333333333333,25.303030303030305,53.06060606060606,7.303030303030303,18.96969696969697,15.424242424242424,21.242424242424242,9.93939393939394,22.242424242424242,14.878787878787879,10.545454545454545,7.212121212121212,4.666666666666667,17.393939393939394,33
1386_2009,68.25,23.65625,53.8125,5.0625,15.15625,15.875,21.625,10.28125,24.21875,14.75,10.03125,6.46875,3.71875,16.78125,32
1386_2010,69.06451612903226,23.580645161290324,57.25806451612903,6.161290322580645,20.548387096774192,15.741935483870968,22.161290322580644,9.64516129032258,22.64516129032258,13.096774193548388,8.903225806451612,7.290322580645161,3.4838709677419355,17.838709677419356,31
1386_2011,64.51515151515152,22.575757575757574,54.39393939393939,6.2727272727272725,19.151515151515152,13.090909090909092,18.515151515151516,9.787878787878787,22.575757575757574,12.484848484848484,7.2727272727272725,5.090909090909091,5.484848484848484,16.09090909090909,33
1386_2012,72.15151515151516,25.848484848484848,54.84848484848485,6.666666666666667,18.21212121212121,13.787878787878787,19.818181818181817,9.606060606060606,26.757575757575758,14.575757575757576,10.121212121212121,4.818181818181818,7.090909090909091,15.212121212121213,33
1386_2013,67.38709677419355,23.35483870967742,53.064516129032256,7.129032258064516,21.06451612903226,13.548387096774194,19.419354838709676,10.258064516129032,24.516129032258064,14.096774193548388,9.096774193548388,5.193548387096774,5.709677419354839,13.193548387096774,31
1386_2014,71.27272727272727,24.636363636363637,52.57575757575758,7.363636363636363,19.363636363636363,14.636363636363637,22.818181818181817,9.606060606060606,26.303030303030305,14.06060606060606,10.818181818181818,4.484848484848484,4.606060606060606,15.818181818181818,33
1386_2015,61.67741935483871,22.193548387096776,54.96774193548387,5.387096774193548,18.032258064516128,11.903225806451612,19.35483870967742,11.35483870967742,24.096774193548388,12.709677419354838,8.838709677419354,6.612903225806452,4.354838709677419,16.870967741935484,31
1386_2016,77.58823529411765,27.235294117647058,59.94117647058823,7.0,21.41176470588235,16.11764705882353,22.61764705882353,10.147058823529411,28.441176470588236,15.117647058823529,9.117647058823529,5.147058823529412,3.3823529411764706,16.029411764705884,34
1386_2017,69.51612903225806,24.35483870967742,58.32258064516129,5.612903225806452,17.322580645161292,15.193548387096774,23.387096774193548,11.32258064516129,25.193548387096776,11.35483870967742,8.129032258064516,4.838709677419355,3.4193548387096775,17.741935483870968,31
1386_2018,74.09375,25.8125,61.03125,7.96875,23.65625,14.5,21.09375,9.03125,28.5,13.96875,7.125,6.34375,2.84375,15.53125,32
1386_2019,70.54545454545455,24.03030303030303,58.878787878787875,8.484848484848484,26.333333333333332,14.0,18.636363636363637,8.030303030303031,26.515151515151516,12.030303030303031,6.909090909090909,5.636363636363637,3.3333333333333335,15.06060606060606,33
1386_2020,69.0,23.78125,60.71875,8.96875,30.15625,12.46875,17.6875,10.34375,24.96875,12.40625,7.8125,4.75,2.8125,17.375,32
1386_2021,72.15,25.3,61.9,9.55,30.45,12.0,16.55,6.9,24.0,14.35,8.95,6.0,1.8,3.75,20
1386_2022,67.6,24.9,59.13333333333333,8.933333333333334,26.566666666666666,8.866666666666667,13.566666666666666,7.7,26.033333333333335,13.533333333333333,8.866666666666667,4.933333333333334,2.466666666666667,16.133333333333333,30
1387_2003,61.0,21.93103448275862,50.44827586206897,5.620689655172414,16.448275862068964,11.517241379310345,17.379310344827587,8.655172413793103,21.379310344827587,12.310344827586206,8.275862068965518,6.068965517241379,2.5517241379310347,18.103448275862068,29
1387_2004,62.3,21.4,50.1,6.033333333333333,17.566666666666666,13.466666666666667,19.2,8.166666666666666,23.266666666666666,13.366666666666667,10.066666666666666,7.166666666666667,1.4666666666666666,17.266666666666666,30
1387_2005,56.43333333333333,20.5,50.13333333333333,4.133333333333334,14.033333333333333,11.3,16.933333333333334,9.0,24.133333333333333,12.7,8.233333333333333,6.333333333333333,1.8666666666666667,16.7,30
1387_2006,60.310344827586206,21.310344827586206,51.51724137931034,4.827586206896552,14.689655172413794,12.862068965517242,18.482758620689655,10.89655172413793,23.413793103448278,12.137931034482758,10.586206896551724,5.137931034482759,3.7241379310344827,17.0,29
1387_2007,65.59375,23.34375,51.25,5.75,15.625,13.15625,18.1875,8.375,26.0625,13.46875,10.0,4.65625,4.25,16.875,32
1387_2008,60.064516129032256,20.806451612903224,47.87096774193548,5.806451612903226,16.032258064516128,12.64516129032258,17.483870967741936,7.225806451612903,23.580645161290324,12.612903225806452,8.67741935483871,4.096774193548387,2.7419354838709675,16.419354838709676,31
1387_2009,62.225806451612904,21.677419354838708,50.32258064516129,5.354838709677419,15.709677419354838,13.516129032258064,19.419354838709676,9.612903225806452,22.612903225806452,11.870967741935484,8.935483870967742,4.870967741935484,2.4838709677419355,16.64516129032258,31
1387_2010,63.2,22.6,51.6,6.366666666666666,19.0,11.633333333333333,18.733333333333334,8.866666666666667,23.866666666666667,12.6,10.566666666666666,5.666666666666667,4.966666666666667,17.1,30
1387_2011,62.7,22.933333333333334,52.666666666666664,5.5,16.966666666666665,11.333333333333334,17.2,9.333333333333334,21.9,13.633333333333333,8.9,6.366666666666666,3.466666666666667,19.166666666666668,30
1387_2012,69.09677419354838,24.258064516129032,53.45161290322581,7.161290322580645,19.419354838709676,13.419354838709678,18.774193548387096,10.225806451612904,22.516129032258064,14.0,9.96774193548387,6.967741935483871,3.032258064516129,16.967741935483872,31
1387_2013,68.6969696969697,23.12121212121212,51.666666666666664,6.151515151515151,17.727272727272727,16.303030303030305,23.09090909090909,9.030303030303031,23.818181818181817,12.878787878787879,10.545454545454545,7.484848484848484,3.1515151515151514,17.363636363636363,33
1387_2014,70.06451612903226,24.29032258064516,54.645161290322584,5.709677419354839,17.838709677419356,15.774193548387096,22.193548387096776,9.935483870967742,25.741935483870968,14.096774193548388,11.741935483870968,7.387096774193548,4.225806451612903,17.29032258064516,31
1387_2015,59.096774193548384,20.193548387096776,49.483870967741936,5.32258064516129,16.580645161290324,13.387096774193548,20.516129032258064,9.064516129032258,21.419354838709676,12.03225806451613,9.290322580645162,5.161290322580645,2.2580645161290325,20.0,31
